"storeNum","Year","Week","p1sales","p2sales","p1price","p2price","p1prom","p2prom","country"
"105",2,41,136,102,2.19,2.29,0,0,"DE"
"105",2,42,148,87,2.49,3.19,0,0,"DE"
"105",2,43,120,84,2.49,2.49,0,0,"DE"
"105",2,44,163,74,2.29,2.99,0,0,"DE"
"105",2,45,113,97,2.79,3.19,0,0,"DE"
"105",2,46,103,182,2.79,2.29,0,1,"DE"
"105",2,47,121,114,2.79,2.59,0,0,"DE"
"105",2,48,90,126,2.99,2.49,0,0,"DE"
"105",2,49,159,75,2.29,2.99,0,0,"DE"
"105",2,50,121,100,2.79,2.99,0,0,"DE"
"105",2,51,115,112,2.49,2.49,0,0,"DE"
"105",2,52,106,88,2.99,3.19,0,0,"DE"
"106",1,1,117,87,2.49,2.49,0,0,"DE"
"106",1,2,85,113,2.99,2.29,0,0,"DE"
"106",1,3,136,157,2.79,2.29,1,1,"DE"
"106",1,4,99,115,2.79,2.29,0,0,"DE"
"106",1,5,136,80,2.49,2.99,0,0,"DE"
"106",1,6,115,132,2.99,3.19,0,1,"DE"
"106",1,7,138,87,2.29,2.59,0,0,"DE"
"106",1,8,100,117,2.79,2.29,0,0,"DE"
"106",1,9,113,90,2.29,2.29,0,0,"DE"
"106",1,10,145,108,2.19,2.29,1,0,"DE"
"106",1,11,91,104,2.99,2.29,0,0,"DE"
"106",1,12,148,90,2.79,3.19,0,0,"DE"
"106",1,13,117,106,2.29,2.29,0,0,"DE"
"106",1,14,101,114,2.79,2.49,0,0,"DE"
"106",1,15,263,87,2.19,3.19,1,1,"DE"
"106",1,16,93,118,2.79,2.59,0,0,"DE"
"106",1,17,132,98,2.49,2.49,0,0,"DE"
"106",1,18,183,87,2.29,2.59,1,0,"DE"
"106",1,19,141,76,2.19,2.29,0,0,"DE"
"106",1,20,141,90,2.49,2.59,0,0,"DE"
"106",1,21,132,82,2.79,2.99,0,0,"DE"
"106",1,22,127,157,2.79,3.19,0,1,"DE"
"106",1,23,103,101,2.49,2.29,0,0,"DE"
"106",1,24,141,89,2.79,2.99,0,0,"DE"
"106",1,25,158,106,2.49,2.99,0,1,"DE"
"106",1,26,163,62,2.19,2.99,0,0,"DE"
"106",1,27,112,157,2.49,2.59,0,1,"DE"
"106",1,28,209,73,2.49,3.19,1,0,"DE"
"106",1,29,108,166,2.49,2.29,0,1,"DE"
"106",1,30,129,98,2.49,2.59,0,0,"DE"
"106",1,31,119,97,2.99,3.19,0,0,"DE"
"106",1,32,134,90,2.29,2.59,0,0,"DE"
"106",1,33,149,51,2.29,3.19,0,0,"DE"
"106",1,34,115,113,2.79,2.59,0,0,"DE"
"106",1,35,168,75,2.19,3.19,0,0,"DE"
"106",1,36,107,114,2.49,2.29,0,0,"DE"
"106",1,37,160,65,2.19,2.99,0,0,"DE"
"106",1,38,118,112,2.49,2.29,0,0,"DE"
"106",1,39,101,174,2.79,2.49,0,1,"DE"
"106",1,40,138,91,2.19,2.49,0,0,"DE"
"106",1,41,164,104,2.49,3.19,0,1,"DE"
"106",1,42,88,102,2.99,2.59,0,0,"DE"
"106",1,43,100,113,2.79,2.59,0,0,"DE"
"106",1,44,153,80,2.29,2.99,0,0,"DE"
"106",1,45,119,111,2.79,2.59,0,0,"DE"
"106",1,46,87,162,2.79,2.29,0,1,"DE"
"106",1,47,199,57,2.19,3.19,0,0,"DE"
"106",1,48,114,96,2.49,2.49,0,0,"DE"
"106",1,49,129,69,2.19,2.59,0,0,"DE"
"106",1,50,135,123,2.19,2.59,0,1,"DE"
"106",1,51,134,82,2.19,2.59,0,0,"DE"
"106",1,52,131,86,2.29,2.49,0,0,"DE"
"106",2,1,181,70,2.49,3.19,0,0,"DE"
"106",2,2,119,108,2.49,2.49,0,0,"DE"
"106",2,3,140,148,2.99,3.19,0,1,"DE"
"106",2,4,118,116,2.19,2.49,0,1,"DE"
"106",2,5,103,100,2.79,2.49,0,0,"DE"
"106",2,6,180,128,2.19,2.99,0,1,"DE"
"106",2,7,190,68,2.19,3.19,0,0,"DE"
"106",2,8,100,156,2.99,2.59,0,1,"DE"
"106",2,9,111,96,2.49,2.29,0,0,"DE"
"106",2,10,81,162,2.99,2.29,0,1,"DE"
"106",2,11,104,136,2.19,2.29,0,1,"DE"
"106",2,12,109,119,2.79,2.59,0,0,"DE"
"106",2,13,114,121,2.49,2.29,0,0,"DE"
"106",2,14,152,89,2.19,2.49,0,0,"DE"
"106",2,15,151,88,2.19,2.59,0,0,"DE"
"106",2,16,135,96,2.79,2.99,0,0,"DE"
"106",2,17,163,75,2.29,2.99,0,0,"DE"
"106",2,18,176,77,2.29,3.19,0,0,"DE"
"106",2,19,171,60,2.19,3.19,0,0,"DE"
"106",2,20,102,91,2.99,3.19,0,0,"DE"
"106",2,21,164,72,2.19,3.19,0,0,"DE"
"106",2,22,99,93,2.79,2.59,0,0,"DE"
"106",2,23,134,125,2.29,2.59,0,1,"DE"
"106",2,24,115,87,2.79,2.59,0,0,"DE"
"106",2,25,168,77,2.29,3.19,0,0,"DE"
"106",2,26,117,106,2.49,2.49,0,0,"DE"
"106",2,27,124,87,2.29,2.59,0,0,"DE"
"106",2,28,120,155,2.99,2.99,0,1,"DE"
"106",2,29,111,94,2.99,3.19,0,0,"DE"
"106",2,30,173,92,2.49,2.59,1,0,"DE"
"106",2,31,136,81,2.49,3.19,0,0,"DE"
"106",2,32,119,87,2.19,2.29,0,0,"DE"
"106",2,33,148,91,2.79,3.19,0,0,"DE"
"106",2,34,92,108,2.99,2.59,0,0,"DE"
"106",2,35,186,74,2.19,3.19,0,0,"DE"
"106",2,36,165,91,2.29,2.59,0,0,"DE"
"106",2,37,132,146,2.79,2.29,1,0,"DE"
"106",2,38,141,72,2.29,2.59,0,0,"DE"
"106",2,39,128,84,2.19,2.59,0,0,"DE"
"106",2,40,163,60,2.19,2.99,0,0,"DE"
"106",2,41,101,112,2.49,2.29,0,0,"DE"
"106",2,42,151,117,2.49,3.19,0,1,"DE"
"106",2,43,127,116,2.99,2.59,1,0,"DE"
"106",2,44,131,103,2.29,2.49,0,0,"DE"
"106",2,45,120,92,2.29,2.49,0,1,"DE"
"106",2,46,109,93,2.79,2.59,0,0,"DE"
"106",2,47,137,113,2.79,2.59,1,0,"DE"
"106",2,48,139,90,2.79,2.99,0,0,"DE"
"106",2,49,170,74,2.49,2.99,0,0,"DE"
"106",2,50,114,144,2.19,2.29,0,1,"DE"
"106",2,51,161,80,2.49,3.19,0,0,"DE"
"106",2,52,182,68,2.19,3.19,0,0,"DE"
"107",1,1,131,126,2.79,2.29,1,0,"DE"
"107",1,2,104,123,2.79,2.49,0,0,"DE"
"107",1,3,126,113,2.99,3.19,0,1,"DE"
"107",1,4,124,88,2.29,2.49,0,0,"DE"
"107",1,5,143,142,2.29,2.59,0,1,"DE"
"107",1,6,119,90,2.79,2.99,0,0,"DE"
"107",1,7,108,192,2.99,2.29,1,1,"DE"
"107",1,8,129,87,2.29,2.59,0,0,"DE"
"107",1,9,124,89,2.29,2.49,0,0,"DE"
"107",1,10,174,63,2.19,2.99,0,0,"DE"
"107",1,11,112,158,2.49,2.49,0,1,"DE"
"107",1,12,144,86,2.19,2.49,0,0,"DE"
"107",1,13,101,97,2.79,2.49,0,0,"DE"
"107",1,14,149,104,2.29,2.29,1,0,"DE"
"107",1,15,116,118,2.29,2.29,0,1,"DE"
"107",1,16,102,136,2.99,2.29,0,0,"DE"
"107",1,17,144,69,2.49,3.19,0,0,"DE"
"107",1,18,124,131,2.29,2.29,0,1,"DE"
"107",1,19,140,90,2.29,2.49,0,0,"DE"
"107",1,20,131,92,2.49,2.59,0,0,"DE"
"107",1,21,154,80,2.49,2.99,0,0,"DE"
"107",1,22,198,77,2.49,3.19,1,0,"DE"
"107",1,23,114,100,2.29,2.49,0,0,"DE"
"107",1,24,140,88,2.29,3.19,0,0,"DE"
"107",1,25,146,98,2.19,2.49,0,0,"DE"
"107",1,26,135,100,2.19,2.29,0,0,"DE"
"107",1,27,143,78,2.19,2.59,0,0,"DE"
"107",1,28,142,59,2.49,3.19,0,0,"DE"
"107",1,29,127,124,2.99,2.59,1,0,"DE"
"107",1,30,105,136,2.99,2.59,0,1,"DE"
"107",1,31,124,131,2.49,2.59,0,1,"DE"
"107",1,32,121,85,2.19,2.29,0,0,"DE"
"107",1,33,101,109,2.99,2.59,0,0,"DE"
"107",1,34,132,94,2.49,2.99,0,0,"DE"
"107",1,35,170,94,2.29,2.59,1,0,"DE"
"107",1,36,130,86,2.29,2.29,0,0,"DE"
"107",1,37,107,118,2.99,2.59,0,0,"DE"
"107",1,38,173,87,2.29,2.99,0,0,"DE"
"107",1,39,133,100,2.29,2.59,0,0,"DE"
"107",1,40,134,98,2.79,3.19,0,0,"DE"
"107",1,41,92,136,2.99,2.29,0,0,"DE"
"107",1,42,148,73,2.19,2.59,0,0,"DE"
"107",1,43,106,127,2.99,2.59,0,0,"DE"
"107",1,44,177,94,2.29,2.59,1,0,"DE"
"107",1,45,117,118,2.19,2.59,0,1,"DE"
"107",1,46,123,82,2.19,2.29,0,0,"DE"
"107",1,47,177,108,2.29,2.99,0,1,"DE"
"107",1,48,115,107,2.29,2.29,0,0,"DE"
"107",1,49,105,74,2.79,2.99,0,0,"DE"
"107",1,50,119,111,2.99,2.99,0,0,"DE"
"107",1,51,126,102,2.79,2.59,0,0,"DE"
"107",1,52,139,81,2.19,2.49,0,0,"DE"
"107",2,1,88,100,2.79,2.59,0,0,"DE"
"107",2,2,139,83,2.19,2.49,0,0,"DE"
"107",2,3,127,110,2.79,3.19,0,1,"DE"
"107",2,4,127,84,2.29,2.59,0,0,"DE"
"107",2,5,105,114,2.49,2.29,0,0,"DE"
"107",2,6,96,99,2.49,2.29,0,0,"DE"
"107",2,7,135,88,2.99,3.19,0,0,"DE"
"107",2,8,172,74,2.29,3.19,0,0,"DE"
"107",2,9,99,136,2.79,2.29,0,0,"DE"
"107",2,10,129,99,2.49,2.49,0,0,"DE"
"107",2,11,145,72,2.49,2.99,0,0,"DE"
"107",2,12,179,69,2.49,3.19,0,0,"DE"
"107",2,13,127,137,2.99,2.99,0,1,"DE"
"107",2,14,114,84,2.29,2.29,0,0,"DE"
"107",2,15,148,85,2.19,2.49,0,0,"DE"
"107",2,16,159,101,2.49,2.49,1,0,"DE"
"107",2,17,127,127,2.99,2.59,0,0,"DE"
"107",2,18,126,123,2.49,2.49,0,0,"DE"
"107",2,19,147,77,2.49,2.99,0,0,"DE"
"107",2,20,138,87,2.29,2.49,0,0,"DE"
"107",2,21,159,91,2.29,2.99,0,0,"DE"
"107",2,22,167,89,2.29,2.99,0,0,"DE"
"107",2,23,138,81,2.99,2.99,0,0,"DE"
"107",2,24,96,92,2.49,2.49,0,0,"DE"
"107",2,25,132,81,2.19,2.49,0,0,"DE"
"107",2,26,167,99,2.29,2.29,1,0,"DE"
"107",2,27,126,88,2.79,3.19,0,0,"DE"
"107",2,28,114,97,2.99,2.99,0,0,"DE"
"107",2,29,153,65,2.19,2.99,0,0,"DE"
"107",2,30,143,103,2.49,2.59,0,1,"DE"
"107",2,31,153,81,2.19,2.99,0,0,"DE"
"107",2,32,123,87,2.79,2.99,0,0,"DE"
"107",2,33,110,86,2.99,2.99,0,0,"DE"
"107",2,34,121,105,2.49,2.29,0,0,"DE"
"107",2,35,104,127,2.99,2.49,0,0,"DE"
"107",2,36,170,82,2.49,2.99,0,0,"DE"
"107",2,37,138,105,2.19,2.29,0,0,"DE"
"107",2,38,153,88,2.19,2.49,0,0,"DE"
"107",2,39,107,115,2.79,2.59,0,0,"DE"
"107",2,40,153,71,2.19,2.99,0,0,"DE"
"107",2,41,138,78,2.19,2.29,0,0,"DE"
"107",2,42,93,122,2.79,2.29,0,0,"DE"
"107",2,43,119,105,2.29,2.29,0,0,"DE"
"107",2,44,161,63,2.49,3.19,0,0,"DE"
"107",2,45,176,72,2.19,3.19,0,0,"DE"
"107",2,46,113,93,2.49,2.29,0,0,"DE"
"107",2,47,216,63,2.19,3.19,0,0,"DE"
"107",2,48,177,75,2.29,2.99,0,0,"DE"
"107",2,49,148,68,2.29,2.99,0,0,"DE"
"107",2,50,115,96,2.99,3.19,0,0,"DE"
"107",2,51,133,98,2.99,2.99,0,0,"DE"
"107",2,52,155,65,2.29,3.19,0,0,"DE"
"108",1,1,123,92,2.49,2.59,0,0,"DE"
"108",1,2,82,96,2.79,2.49,0,0,"DE"
"108",1,3,137,80,2.49,3.19,0,0,"DE"
"108",1,4,134,104,2.79,2.99,0,0,"DE"
"108",1,5,167,92,2.29,2.49,1,0,"DE"
"108",1,6,155,94,2.19,2.49,0,0,"DE"
"108",1,7,161,66,2.29,3.19,0,0,"DE"
"108",1,8,150,114,2.49,3.19,0,1,"DE"
"108",1,9,128,121,2.49,2.59,0,0,"DE"
"108",1,10,117,87,2.29,2.49,0,0,"DE"
"108",1,11,163,92,2.29,2.99,0,0,"DE"
"108",1,12,165,90,2.49,2.49,1,0,"DE"
"108",1,13,152,102,2.29,2.29,1,0,"DE"
"108",1,14,109,102,2.79,2.49,0,0,"DE"
"108",1,15,160,125,2.29,2.29,0,0,"DE"
"108",1,16,106,119,2.99,2.59,0,0,"DE"
"108",1,17,189,82,2.29,2.59,1,0,"DE"
"108",1,18,131,113,2.79,2.99,0,0,"DE"
"108",1,19,112,96,2.49,2.59,0,0,"DE"
"108",1,20,142,86,2.29,2.49,0,0,"DE"
"108",1,21,150,119,2.19,2.49,0,1,"DE"
"108",1,22,138,103,2.19,2.59,0,1,"DE"
"108",1,23,124,95,2.49,2.59,0,0,"DE"
"108",1,24,163,64,2.29,2.99,0,0,"DE"
"108",1,25,138,83,2.49,3.19,0,0,"DE"
"108",1,26,122,106,2.99,2.99,0,0,"DE"
"108",1,27,145,90,2.19,2.49,0,0,"DE"
"108",1,28,141,100,2.99,2.49,1,0,"DE"
"108",1,29,173,86,2.29,2.49,1,0,"DE"
"108",1,30,147,84,2.49,2.59,0,0,"DE"
"108",1,31,97,140,2.99,2.49,0,0,"DE"
"108",1,32,132,154,2.99,3.19,0,1,"DE"
"108",1,33,123,80,2.19,2.59,0,0,"DE"
"108",1,34,145,100,2.79,3.19,0,0,"DE"
"108",1,35,93,116,2.79,2.29,0,0,"DE"
"108",1,36,230,69,2.19,2.99,1,0,"DE"
"108",1,37,101,102,2.79,2.99,0,1,"DE"
"108",1,38,103,120,2.99,2.49,0,0,"DE"
"108",1,39,89,103,2.79,2.59,0,0,"DE"
"108",1,40,115,103,2.99,2.59,0,0,"DE"
"108",1,41,122,79,2.79,3.19,0,0,"DE"
"108",1,42,94,160,2.99,2.49,0,0,"DE"
"108",1,43,108,92,2.49,2.49,0,0,"DE"
"108",1,44,80,124,2.99,2.29,0,0,"DE"
"108",1,45,156,85,2.19,2.59,0,0,"DE"
"108",1,46,154,66,2.29,3.19,0,0,"DE"
"108",1,47,132,154,2.49,2.29,1,1,"DE"
"108",1,48,116,125,2.29,2.59,0,1,"DE"
"108",1,49,168,63,2.19,2.59,1,0,"DE"
"108",1,50,119,125,2.99,2.59,0,0,"DE"
"108",1,51,152,126,2.49,3.19,0,1,"DE"
"108",1,52,157,75,2.29,2.99,0,0,"DE"
"108",2,1,162,92,2.29,2.99,0,1,"DE"
"108",2,2,137,91,2.79,3.19,0,0,"DE"
"108",2,3,113,105,2.19,2.29,0,0,"DE"
"108",2,4,114,111,2.79,2.49,0,0,"DE"
"108",2,5,135,129,2.79,2.59,1,0,"DE"
"108",2,6,99,101,2.19,2.29,0,0,"DE"
"108",2,7,133,90,2.29,2.59,0,0,"DE"
"108",2,8,193,76,2.19,3.19,0,0,"DE"
"108",2,9,105,197,2.79,2.29,0,1,"DE"
"108",2,10,117,80,2.99,3.19,0,0,"DE"
"108",2,11,164,80,2.79,3.19,1,0,"DE"
"108",2,12,81,115,2.99,2.29,0,0,"DE"
"108",2,13,80,182,2.79,2.49,0,1,"DE"
"108",2,14,125,140,2.49,2.59,0,1,"DE"
"108",2,15,109,91,2.49,2.49,0,0,"DE"
"108",2,16,136,98,2.79,3.19,0,0,"DE"
"108",2,17,114,92,2.19,2.29,0,0,"DE"
"108",2,18,149,121,2.79,3.19,0,1,"DE"
"108",2,19,112,97,2.29,2.29,0,0,"DE"
"108",2,20,146,86,2.29,2.49,0,0,"DE"
"108",2,21,143,131,2.49,2.59,0,1,"DE"
"108",2,22,116,120,2.79,2.59,0,0,"DE"
"108",2,23,162,86,2.19,2.29,0,0,"DE"
"108",2,24,137,110,2.29,2.99,0,1,"DE"
"108",2,25,236,59,2.29,3.19,1,0,"DE"
"108",2,26,145,85,2.19,2.49,0,0,"DE"
"108",2,27,120,85,2.49,2.99,0,0,"DE"
"108",2,28,160,98,2.79,2.59,1,0,"DE"
"108",2,29,106,128,2.99,2.59,1,0,"DE"
"108",2,30,169,92,2.79,3.19,0,0,"DE"
"108",2,31,130,82,2.79,2.99,0,0,"DE"
"108",2,32,131,79,2.19,2.49,0,0,"DE"
"108",2,33,117,106,2.79,2.49,0,0,"DE"
"108",2,34,146,59,2.29,2.99,0,0,"DE"
"108",2,35,97,109,2.99,2.49,0,0,"DE"
"108",2,36,169,74,2.29,2.99,0,0,"DE"
"108",2,37,126,122,2.49,2.29,0,0,"DE"
"108",2,38,107,97,2.49,2.59,0,0,"DE"
"108",2,39,121,100,2.99,2.99,0,0,"DE"
"108",2,40,211,66,2.19,3.19,1,0,"DE"
"108",2,41,99,146,2.99,2.29,0,0,"DE"
"108",2,42,168,72,2.19,2.59,0,0,"DE"
"108",2,43,106,114,2.49,2.29,0,0,"DE"
"108",2,44,159,80,2.19,2.99,0,0,"DE"
"108",2,45,144,159,2.99,2.49,1,1,"DE"
"108",2,46,129,90,2.99,3.19,0,0,"DE"
"108",2,47,104,108,2.79,2.59,0,0,"DE"
"108",2,48,127,103,2.99,2.59,0,0,"DE"
"108",2,49,113,140,2.19,2.29,0,1,"DE"
"108",2,50,120,116,2.99,2.49,0,0,"DE"
"108",2,51,131,102,2.79,2.59,1,0,"DE"
"108",2,52,121,119,2.49,2.59,0,1,"DE"
"109",1,1,123,87,2.19,2.49,0,0,"GB"
"109",1,2,161,69,2.29,2.99,0,0,"GB"
"109",1,3,124,116,2.99,2.59,0,0,"GB"
"109",1,4,88,92,2.49,2.49,0,0,"GB"
"109",1,5,149,80,2.29,2.59,0,0,"GB"
"109",1,6,119,97,2.49,2.49,0,0,"GB"
"109",1,7,149,67,2.29,3.19,0,0,"GB"
"109",1,8,101,128,2.99,2.59,0,0,"GB"
"109",1,9,164,86,2.29,2.49,0,0,"GB"
"109",1,10,183,61,2.19,3.19,0,0,"GB"
"109",1,11,168,76,2.29,3.19,0,0,"GB"
"109",1,12,104,122,2.49,2.29,0,0,"GB"
"109",1,13,118,124,2.99,2.59,0,0,"GB"
"109",1,14,119,110,2.99,2.99,0,0,"GB"
"109",1,15,125,81,2.19,2.59,0,0,"GB"
"109",1,16,117,86,2.79,3.19,0,0,"GB"
"109",1,17,132,89,2.49,2.99,0,0,"GB"
"109",1,18,104,77,2.79,2.99,0,0,"GB"
"109",1,19,83,201,2.79,2.29,0,1,"GB"
"109",1,20,112,121,2.99,2.59,0,0,"GB"
"109",1,21,91,138,2.99,2.29,0,0,"GB"
"109",1,22,134,89,2.19,2.59,0,0,"GB"
"109",1,23,98,84,2.99,3.19,0,0,"GB"
"109",1,24,101,126,2.99,2.49,0,0,"GB"
"109",1,25,128,117,2.79,2.29,1,0,"GB"
"109",1,26,95,124,2.99,2.49,0,0,"GB"
"109",1,27,138,92,2.99,2.99,0,0,"GB"
"109",1,28,152,88,2.19,2.49,0,0,"GB"
"109",1,29,96,106,2.79,2.59,0,0,"GB"
"109",1,30,151,80,2.19,2.59,0,0,"GB"
"109",1,31,95,136,2.99,2.49,0,0,"GB"
"109",1,32,109,103,2.49,2.59,0,0,"GB"
"109",1,33,162,75,2.19,2.99,0,0,"GB"
"109",1,34,142,72,2.49,2.99,0,0,"GB"
"109",1,35,124,100,2.49,2.59,0,0,"GB"
"109",1,36,159,72,2.29,3.19,0,0,"GB"
"109",1,37,136,118,2.29,2.59,0,1,"GB"
"109",1,38,210,60,2.19,2.99,1,0,"GB"
"109",1,39,175,72,2.29,3.19,0,0,"GB"
"109",1,40,109,123,2.79,2.59,0,0,"GB"
"109",1,41,165,149,2.49,2.99,0,1,"GB"
"109",1,42,141,109,2.79,3.19,0,0,"GB"
"109",1,43,106,96,2.49,2.29,0,0,"GB"
"109",1,44,126,80,2.19,2.49,0,0,"GB"
"109",1,45,159,99,2.79,2.59,1,0,"GB"
"109",1,46,148,97,2.29,2.59,0,0,"GB"
"109",1,47,108,185,2.99,2.59,0,1,"GB"
"109",1,48,128,111,2.79,2.99,0,0,"GB"
"109",1,49,118,93,2.19,2.29,0,0,"GB"
"109",1,50,147,77,2.49,3.19,0,0,"GB"
"109",1,51,100,123,2.79,2.29,0,0,"GB"
"109",1,52,157,100,2.29,2.99,0,1,"GB"
"109",2,1,135,97,2.79,2.99,0,0,"GB"
"109",2,2,168,86,2.29,3.19,0,0,"GB"
"109",2,3,124,95,2.99,2.99,0,0,"GB"
"109",2,4,146,71,2.19,2.49,0,0,"GB"
"109",2,5,134,109,2.19,2.29,0,0,"GB"
"109",2,6,122,138,2.79,2.59,0,1,"GB"
"109",2,7,173,74,2.19,2.59,1,0,"GB"
"109",2,8,123,104,2.49,2.59,0,0,"GB"
"109",2,9,108,134,2.79,2.59,0,1,"GB"
"109",2,10,142,70,2.29,3.19,0,0,"GB"
"109",2,11,116,85,2.19,2.29,0,0,"GB"
"109",2,12,134,82,2.19,2.49,0,0,"GB"
"109",2,13,123,88,2.49,2.99,0,0,"GB"
"109",2,14,148,78,2.79,3.19,1,0,"GB"
"109",2,15,168,93,2.19,3.19,0,1,"GB"
"109",2,16,138,101,2.99,2.99,0,0,"GB"
"109",2,17,133,84,2.29,2.49,0,0,"GB"
"109",2,18,128,116,2.99,2.49,1,0,"GB"
"109",2,19,109,133,2.49,2.29,0,0,"GB"
"109",2,20,125,81,2.79,3.19,0,0,"GB"
"109",2,21,92,125,2.79,2.29,0,0,"GB"
"109",2,22,130,111,2.29,2.29,0,0,"GB"
"109",2,23,130,131,2.29,2.29,0,1,"GB"
"109",2,24,167,80,2.49,3.19,0,0,"GB"
"109",2,25,138,92,2.99,3.19,0,0,"GB"
"109",2,26,103,109,2.49,2.29,0,0,"GB"
"109",2,27,115,208,2.99,2.49,0,1,"GB"
"109",2,28,115,108,2.29,2.29,0,0,"GB"
"109",2,29,101,133,2.99,2.49,0,0,"GB"
"109",2,30,136,95,2.49,2.49,1,0,"GB"
"109",2,31,119,87,2.19,2.49,0,0,"GB"
"109",2,32,120,89,2.19,2.29,0,0,"GB"
"109",2,33,173,64,2.19,3.19,0,0,"GB"
"109",2,34,122,99,2.79,2.59,0,0,"GB"
"109",2,35,131,77,2.19,2.59,0,0,"GB"
"109",2,36,144,125,2.29,2.49,0,1,"GB"
"109",2,37,116,103,2.79,2.99,0,0,"GB"
"109",2,38,127,123,2.79,2.59,0,0,"GB"
"109",2,39,93,140,2.99,2.29,0,0,"GB"
"109",2,40,143,88,2.19,2.49,0,0,"GB"
"109",2,41,170,59,2.19,3.19,0,0,"GB"
"109",2,42,186,74,2.29,3.19,0,0,"GB"
"109",2,43,178,85,2.49,3.19,0,0,"GB"
"109",2,44,122,128,2.79,3.19,0,1,"GB"
"109",2,45,147,91,2.49,2.59,0,0,"GB"
"109",2,46,92,99,2.49,2.29,0,0,"GB"
"109",2,47,128,97,2.29,2.29,0,0,"GB"
"109",2,48,150,78,2.49,3.19,0,0,"GB"
"109",2,49,137,133,2.79,2.59,1,0,"GB"
"109",2,50,151,69,2.49,2.99,0,0,"GB"
"109",2,51,124,88,2.79,2.99,0,0,"GB"
"109",2,52,133,62,2.19,2.49,0,0,"GB"
"110",1,1,120,115,2.99,2.49,0,0,"GB"
"110",1,2,122,97,2.29,2.29,0,0,"GB"
"110",1,3,125,104,2.79,2.59,0,0,"GB"
"110",1,4,102,96,2.99,2.59,0,0,"GB"
"110",1,5,117,92,2.79,2.99,0,0,"GB"
"110",1,6,121,143,2.19,2.29,0,1,"GB"
"110",1,7,134,62,2.49,3.19,0,0,"GB"
"110",1,8,126,97,2.79,3.19,0,0,"GB"
"110",1,9,216,79,2.29,2.99,1,0,"GB"
"110",1,10,116,79,2.19,2.29,0,0,"GB"
"110",1,11,160,98,2.29,2.59,0,0,"GB"
"110",1,12,99,110,2.99,2.59,0,0,"GB"
"110",1,13,129,75,2.19,2.49,0,0,"GB"
"110",1,14,143,99,2.79,2.99,0,0,"GB"
"110",1,15,132,73,2.79,3.19,0,0,"GB"
"110",1,16,151,78,2.29,3.19,0,0,"GB"
"110",1,17,162,77,2.29,2.99,0,0,"GB"
"110",1,18,143,88,2.19,2.59,0,0,"GB"
"110",1,19,162,77,2.29,3.19,0,0,"GB"
"110",1,20,117,102,2.99,2.99,0,0,"GB"
"110",1,21,157,79,2.29,2.99,0,0,"GB"
"110",1,22,135,87,2.29,2.59,0,0,"GB"
"110",1,23,120,105,2.79,2.99,0,0,"GB"
"110",1,24,94,115,2.79,2.29,0,0,"GB"
"110",1,25,141,95,2.49,3.19,0,0,"GB"
"110",1,26,135,86,2.19,2.29,0,0,"GB"
"110",1,27,132,96,2.19,2.29,0,0,"GB"
"110",1,28,132,90,2.99,3.19,0,0,"GB"
"110",1,29,139,84,2.49,2.59,0,0,"GB"
"110",1,30,95,122,2.79,2.49,0,0,"GB"
"110",1,31,140,93,2.79,2.99,0,0,"GB"
"110",1,32,103,117,2.99,2.29,0,0,"GB"
"110",1,33,104,133,2.99,2.49,0,0,"GB"
"110",1,34,110,117,2.99,2.49,0,0,"GB"
"110",1,35,150,67,2.19,2.49,0,0,"GB"
"110",1,36,155,121,2.49,3.19,0,1,"GB"
"110",1,37,164,67,2.19,2.99,0,0,"GB"
"110",1,38,133,88,2.79,3.19,0,0,"GB"
"110",1,39,97,96,2.99,2.59,0,0,"GB"
"110",1,40,137,96,2.79,3.19,0,0,"GB"
"110",1,41,159,67,2.29,2.99,0,0,"GB"
"110",1,42,117,140,2.49,2.49,0,1,"GB"
"110",1,43,180,85,2.49,3.19,0,0,"GB"
"110",1,44,120,97,2.79,2.59,0,0,"GB"
"110",1,45,123,135,2.79,2.99,0,1,"GB"
"110",1,46,147,66,2.29,3.19,0,0,"GB"
"110",1,47,110,113,2.79,2.29,1,0,"GB"
"110",1,48,106,83,2.19,2.29,0,0,"GB"
"110",1,49,148,73,2.29,2.49,0,0,"GB"
"110",1,50,116,97,2.49,2.59,0,0,"GB"
"110",1,51,167,88,2.19,2.29,1,0,"GB"
"110",1,52,137,81,2.29,2.59,0,0,"GB"
"110",2,1,202,73,2.19,3.19,0,0,"GB"
"110",2,2,137,102,2.19,2.49,0,0,"GB"
"110",2,3,96,98,2.79,2.49,0,0,"GB"
"110",2,4,192,63,2.19,3.19,0,0,"GB"
"110",2,5,91,178,2.99,2.49,0,1,"GB"
"110",2,6,99,111,2.99,2.59,0,0,"GB"
"110",2,7,100,111,2.49,2.29,0,0,"GB"
"110",2,8,127,115,2.79,2.99,0,1,"GB"
"110",2,9,122,111,2.49,2.49,0,0,"GB"
"110",2,10,130,84,2.99,3.19,0,0,"GB"
"110",2,11,104,151,2.49,2.29,0,1,"GB"
"110",2,12,152,68,2.29,2.99,0,0,"GB"
"110",2,13,127,77,2.29,2.59,0,0,"GB"
"110",2,14,116,98,2.79,2.49,0,0,"GB"
"110",2,15,157,88,2.79,3.19,0,0,"GB"
"110",2,16,115,128,2.79,2.59,0,0,"GB"
"110",2,17,132,91,2.29,2.29,0,0,"GB"
"110",2,18,149,69,2.19,3.19,0,0,"GB"
