order.date,order.id,order.line,quantity,price,customer.id,product.id
2012-05-08,462,19,1,2240,13,31
2012-05-08,462,20,1,1750,13,46
2012-05-08,462,21,1,1030,13,36
2012-05-11,463,1,1,585,11,95
2012-05-11,463,2,1,1570,11,34
2012-05-11,463,3,1,1520,11,89
2012-05-11,463,4,1,2130,11,77
2012-05-11,463,5,1,2770,11,76
2012-05-11,463,6,1,415,11,97
2012-05-11,463,7,1,4260,11,5
2012-05-11,463,8,1,2130,11,33
2012-05-11,463,9,1,2880,11,70
2012-05-11,463,10,1,2240,11,9
2012-05-14,464,1,27,1840,16,73
2012-05-14,464,2,1,1620,16,78
2012-05-14,464,3,1,2880,16,86
2012-05-14,464,4,1,1520,16,89
2012-05-14,464,5,1,3200,16,28
2012-05-14,464,6,1,980,16,92
2012-05-14,464,7,1,4800,16,26
2012-05-14,464,8,8,9590,16,22
2012-05-14,464,9,1,1080,16,91
2012-05-14,464,10,1,1950,16,16
2012-05-14,464,11,1,3200,16,65
2012-05-14,464,12,1,3840,16,49
2012-05-14,464,13,1,870,16,37
2012-05-14,464,14,1,1680,16,17
2012-05-14,464,15,1,2240,16,31
2012-05-14,464,16,8,2660,16,14
2012-05-14,464,17,1,1030,16,36
2012-05-14,464,18,8,1840,16,32
2012-05-14,464,19,1,1570,16,34
2012-05-14,464,20,1,1410,16,18
2012-05-14,464,21,1,3200,16,50
2012-05-14,464,22,1,1750,16,46
2012-05-14,465,1,1,1030,8,20
2012-05-14,465,2,1,3200,8,7
2012-05-14,465,3,1,1840,8,32
2012-05-15,466,1,1,1950,20,16
2012-05-15,466,2,1,3200,20,40
2012-05-15,466,3,125,3200,20,65
2012-05-15,466,4,1,3940,20,6
2012-05-15,466,5,1,1620,20,78
2012-05-15,466,6,1,11190,20,66
2012-05-15,466,7,1,3200,20,54
2012-05-15,466,8,8,1960,20,45
2012-05-15,466,9,1,2240,20,9
2012-05-15,466,10,8,2660,20,80
2012-05-15,466,11,1,2660,20,14
2012-05-15,466,12,1,2660,20,8
2012-05-15,466,13,8,1840,20,32
2012-05-15,466,14,1,2340,20,87
2012-05-15,466,15,27,1750,20,46
2012-05-15,466,16,1,4800,20,69
2012-05-15,466,17,1,10660,20,2
2012-05-17,467,1,1,5860,19,11
2012-05-17,468,1,8,2880,4,70
2012-05-17,468,2,1,2660,4,30
2012-05-18,469,1,1,7460,6,57
2012-05-18,469,2,1,12790,6,1
2012-05-21,470,1,1,9060,10,67
2012-05-21,470,2,1,815,10,93
2012-05-22,471,1,216,2130,16,77
2012-05-22,471,2,1,3200,16,79
2012-05-22,472,1,1,3500,16,43
2012-05-22,472,2,1,3200,16,54
2012-05-22,472,3,1,3200,16,40
2012-05-25,473,1,1,4260,4,60
2012-05-25,473,2,1,2240,4,31
2012-05-25,474,1,8,2060,9,72
2012-05-25,474,2,1,3200,9,13
2012-05-28,475,1,1,8200,16,51
2012-05-28,475,2,1,1030,16,20
2012-05-28,475,3,1,1080,16,91
2012-05-28,475,4,1,1030,16,36
2012-05-28,475,5,1,2660,16,8
2012-05-28,475,6,1,1950,16,16
2012-05-28,475,7,1,1570,16,34
2012-05-28,475,8,1,2660,16,14
2012-05-28,475,9,27,1840,16,73
2012-05-28,475,10,1,2130,16,75
2012-05-28,475,11,1,870,16,37
2012-05-28,475,12,1,7460,16,82
2012-05-28,475,13,8,2880,16,86
2012-05-28,475,14,1,1840,16,10
2012-05-31,476,1,8,2240,20,15
2012-05-31,476,2,1,3200,20,50
2012-05-31,476,3,1,2700,20,41
2012-05-31,476,4,729,1030,20,20
2012-05-31,476,5,1,1680,20,17
2012-05-31,476,6,1,2660,20,29
2012-05-31,476,7,1,480,20,96
2012-05-31,476,8,1,6390,20,68
2012-05-31,476,9,1,1840,20,32
2012-05-31,476,10,1,815,20,21
2012-05-31,476,11,1,1030,20,36
2012-05-31,476,12,1,6070,20,48
2012-05-31,476,13,1,2880,20,70
2012-05-31,476,14,1,2130,20,75
2012-05-31,476,15,1,3200,20,61
2012-05-31,476,16,1,12790,20,55
2012-05-31,476,17,1,1950,20,16
2012-05-31,476,18,8,2240,20,9
2012-05-31,476,19,1,2660,20,14
2012-05-31,476,20,1,585,20,95
2012-05-31,476,21,1,12790,20,1
2012-05-31,476,22,8,7000,20,38
2012-05-31,476,23,1,3730,20,27
2012-05-31,476,24,1,5330,20,83
2012-05-31,476,25,1,4260,20,60
2012-05-31,476,26,1,4800,20,69
2012-05-31,476,27,1,1960,20,45
2012-05-31,476,28,1,2060,20,72
2012-05-31,476,29,1,9060,20,56
2012-05-31,476,30,1,1520,20,89
2012-06-04,477,1,1,3200,29,7
2012-06-04,477,2,1,2340,29,71
2012-06-04,477,3,1,2130,29,33
2012-06-04,477,4,1,1080,29,91
2012-06-04,477,5,1,980,29,92
2012-06-04,477,6,1,3200,29,28
2012-06-04,477,7,1,1960,29,45
2012-06-04,477,8,27,2660,29,8
2012-06-04,477,9,1,3500,29,43
2012-06-04,477,10,1,3940,29,6
2012-06-04,477,11,1,1570,29,34
2012-06-05,478,1,1,415,20,97
2012-06-05,478,2,1,3200,20,79
2012-06-05,478,3,1,3200,20,61
2012-06-05,478,4,1,1840,20,73
2012-06-05,478,5,1,2240,20,9
2012-06-05,478,6,27,3730,20,85
2012-06-06,479,1,1,2060,2,72
2012-06-06,479,2,1,4800,2,69
2012-06-06,479,3,1,6390,2,58
2012-06-06,479,4,1,2340,2,71
2012-06-06,479,5,1,5970,2,52
2012-06-06,479,6,8,4260,2,60
2012-06-06,480,1,1,6390,8,58
2012-06-06,480,2,1,480,8,96
2012-06-06,480,3,1,815,8,93
2012-06-06,480,4,1,3730,8,85
2012-06-06,480,5,1,3730,8,74
2012-06-06,480,6,1,2880,8,86
2012-06-06,481,1,1,1840,7,10
2012-06-07,482,1,125,815,10,93
2012-06-07,482,2,1,5970,10,52
2012-06-07,482,3,1,2060,10,72
2012-06-08,483,1,8,2700,16,41
2012-06-08,483,2,1,1620,16,78
2012-06-08,483,3,1,1840,16,32
2012-06-08,483,4,8,870,16,37
2012-06-08,483,5,1,2450,16,44
2012-06-08,483,6,1,3200,16,7
2012-06-08,483,7,1,3200,16,50
2012-06-08,483,8,1,7000,16,38
2012-06-08,483,9,8,5330,16,59
2012-06-08,483,10,1,705,16,94
2012-06-08,483,11,1,2340,16,71
2012-06-08,483,12,1,1030,16,20
2012-06-08,483,13,1,1840,16,10
2012-06-08,483,14,1,4500,16,39
2012-06-08,483,15,27,2130,16,33
2012-06-08,483,16,1,2130,16,77
2012-06-08,483,17,1,6390,16,58
2012-06-08,483,18,1,4800,16,69
2012-06-08,483,19,1,7460,16,57
2012-06-08,483,20,1,3200,16,65
2012-06-08,483,21,1,3730,16,74
2012-06-08,483,22,1,815,16,21
2012-06-08,483,23,1,980,16,92
2012-06-08,483,24,8,3200,16,54
2012-06-08,483,25,1,2660,16,8
2012-06-08,483,26,1,3200,16,79
2012-06-08,483,27,8,1350,16,90
2012-06-08,483,28,1,1410,16,18
2012-06-08,483,29,1,815,16,93
2012-06-08,483,30,8,2660,16,14
2012-06-08,484,1,1,2340,10,87
2012-06-08,485,1,1,1950,10,88
2012-06-08,486,1,1,5330,17,4
2012-06-08,486,2,1,7460,17,23
2012-06-08,486,3,1,2240,17,31
2012-06-08,486,4,1,12790,17,1
2012-06-08,487,1,1,3500,25,43
2012-06-12,488,1,1,2880,10,70
2012-06-12,488,2,8,1030,10,36
2012-06-12,488,3,1,3200,10,13
2012-06-12,488,4,1,1950,10,42
2012-06-12,488,5,1,2660,10,29
2012-06-12,488,6,1,480,10,96
2012-06-12,488,7,1,3200,10,54
2012-06-12,488,8,1,7990,10,47
2012-06-12,488,9,8,585,10,95
2012-06-12,488,10,1,11190,10,66
2012-06-12,488,11,1,2660,10,8
2012-06-12,488,12,1,815,10,21
2012-06-12,488,13,1,1410,10,18
2012-06-12,488,14,1,1250,10,19
2012-06-12,488,15,1,4260,10,60
2012-06-12,488,16,8,1960,10,45
2012-06-12,488,17,1,1080,10,91
2012-06-12,488,18,1,2240,10,9
2012-06-12,488,19,8,415,10,97
2012-06-12,488,20,1,1350,10,90
2012-06-12,488,21,1,3200,10,7
2012-06-12,488,22,1,7460,10,57
2012-06-12,488,23,1,1840,10,73
2012-06-12,488,24,1,705,10,94
2012-06-12,488,25,1,3200,10,65
2012-06-14,489,1,8,1840,26,73
2012-06-14,489,2,1,1030,26,20
2012-06-14,489,3,1,7460,26,23
2012-06-14,489,4,8,2660,26,29
2012-06-14,489,5,1,2450,26,44
2012-06-14,489,6,1,4260,26,5
2012-06-14,489,7,1,1030,26,36
2012-06-15,490,1,1,2880,22,86
2012-06-15,490,2,1,2700,22,41
2012-06-15,491,1,1,2240,8,31
2012-06-15,491,2,1,2450,8,44
2012-06-15,491,3,64,3840,8,49
2012-06-15,491,4,1,815,8,93
2012-06-15,491,5,1,2240,8,15
2012-06-15,491,6,1,2660,8,80
2012-06-15,491,7,8,7990,8,47
2012-06-15,491,8,1,2660,8,29
2012-06-15,491,9,1,1960,8,45
2012-06-15,491,10,1,1520,8,89
2012-06-15,491,11,1,6390,8,58
2012-06-15,491,12,1,3200,8,79
2012-06-15,491,13,1,2130,8,75
2012-06-15,491,14,1,2340,8,71
2012-06-15,491,15,1,9060,8,56
2012-06-15,491,16,1,3200,8,65
2012-06-15,491,17,1,1350,8,90
2012-06-15,491,18,1,6390,8,62
2012-06-15,491,19,1,585,8,95
2012-06-15,491,20,1,1840,8,73
2012-06-15,491,21,8,1080,8,91
2012-06-15,491,22,8,3730,8,74
2012-06-15,491,23,1,1750,8,46
2012-06-15,491,24,1,5330,8,83
2012-06-15,491,25,1,5330,8,63
2012-06-15,491,26,1,480,8,96
2012-06-15,491,27,1,3940,8,6
2012-06-15,491,28,216,3200,8,13
2012-06-15,491,29,1,3200,8,7
2012-06-15,491,30,1,3200,8,40
2012-06-18,492,1,8,5970,10,52
2012-06-18,492,2,1,3730,10,74
2012-06-18,493,1,1,980,10,92
2012-06-18,493,2,8,705,10,94
2012-06-18,494,1,1,3200,22,13
2012-06-18,494,2,1,2660,22,30
2012-06-19,495,1,1,1250,26,19
2012-06-19,496,1,1,6070,30,48
2012-06-19,496,2,27,4260,30,12
2012-06-19,496,3,1,5860,30,24
2012-06-19,496,4,1,7000,30,38
2012-06-19,496,5,1,12790,30,55
2012-06-19,496,6,27,7460,30,57
2012-06-19,497,1,8,5970,6,52
2012-06-19,497,2,1,5860,6,11
2012-06-19,498,1,1,12790,8,55
2012-06-19,499,1,1,1620,8,78
2012-06-19,499,2,1,2130,8,75
2012-06-19,499,3,1,1950,8,88
2012-06-19,499,4,1,815,8,21
2012-06-19,499,5,1,1840,8,10
2012-06-19,499,6,1,1350,8,90
2012-06-19,499,7,1,3200,8,61
2012-06-19,499,8,1,4800,8,26
2012-06-19,499,9,1,585,8,95
2012-06-19,499,10,1,3200,8,50
2012-06-19,499,11,1,1680,8,17
2012-06-19,499,12,8,6390,8,62
2012-06-19,499,13,1,980,8,92
2012-06-19,499,14,1,2340,8,87
2012-06-19,499,15,8,2130,8,77
2012-06-19,499,16,8,5330,8,59
2012-06-19,499,17,1,705,8,94
2012-06-19,499,18,1,4260,8,64
2012-06-19,499,19,1,4260,8,60
2012-06-19,499,20,1,9060,8,67
2012-06-19,499,21,1,2880,8,86
2012-06-19,499,22,27,2060,8,72
2012-06-19,499,23,1,480,8,96
2012-06-19,499,24,1,12790,8,55
2012-06-19,499,25,1,3200,8,40
2012-06-19,499,26,1,1250,8,35
2012-06-19,499,27,1,11190,8,66
2012-06-19,499,28,1,3200,8,65
2012-06-19,499,29,1,3730,8,74
2012-06-19,499,30,1,7460,8,82
2012-06-20,500,1,1,1520,13,89
2012-06-20,500,2,1,10660,13,2
2012-06-20,501,1,1,7460,2,23
2012-06-20,502,1,1,480,25,96
2012-06-20,502,2,8,1620,25,78
2012-06-20,502,3,1,1840,25,32
2012-06-20,502,4,8,3200,25,79
2012-06-20,502,5,343,980,25,92
2012-06-20,502,6,1,2240,25,9
2012-06-20,502,7,1,1950,25,16
2012-06-20,502,8,1,2660,25,30
2012-06-20,502,9,1,3200,25,28
2012-06-20,502,10,1,705,25,94
2012-06-20,502,11,8,4800,25,26
2012-06-26,503,1,8,2770,16,76
2012-06-26,503,2,216,2130,16,33
2012-06-26,504,1,1,1680,16,17
2012-06-26,504,2,1,3730,16,27
2012-06-26,504,3,1,12790,16,1
2012-06-26,505,1,1,3500,3,43
2012-06-26,505,2,1,1030,3,20
2012-06-26,505,3,1,3200,3,7
2012-06-26,506,1,1,1410,17,18
2012-06-26,506,2,64,3730,17,53
2012-06-26,506,3,512,4500,17,39
2012-06-26,507,1,1,815,2,93
2012-06-26,507,2,1,6070,2,48
2012-06-26,507,3,1,4500,2,39
2012-06-26,507,4,1,9060,2,56
2012-06-26,507,5,1,1350,2,90
2012-06-26,507,6,1,9590,2,22
2012-06-26,507,7,1,3730,2,53
2012-06-26,507,8,1,585,2,95
2012-06-26,507,9,1,5970,2,52
2012-06-26,507,10,8,9060,2,67
2012-06-26,507,11,1,2340,2,71
2012-06-26,507,12,1,2660,2,80
2012-06-27,508,1,1,2240,20,15
2012-06-27,509,1,1,6390,10,68
2012-06-27,509,2,1,5330,10,83
2012-06-27,509,3,1,3200,10,54
2012-06-27,509,4,1,1080,10,91
2012-06-27,509,5,1,2060,10,72
2012-06-27,509,6,1,1840,10,73
2012-06-27,509,7,1,3200,10,50
2012-06-27,509,8,1,11190,10,66
2012-06-27,509,9,1,2660,10,14
2012-06-27,509,10,8,1350,10,90
2012-06-27,509,11,1,2660,10,30
2012-06-29,510,1,1,5330,10,4
2012-06-29,510,2,8,415,10,97
2012-06-29,510,3,8,2130,10,75
2012-06-29,510,4,1,6390,10,68
2012-06-29,510,5,1,2130,10,77
2012-06-29,510,6,1,980,10,92
2012-07-02,511,1,1,4260,10,60
2012-07-02,511,2,1,2660,10,80
2012-07-02,512,1,1,3200,22,28
2012-07-02,512,2,1,2240,22,15
2012-07-02,513,1,27,815,13,93
2012-07-03,514,1,1,12790,8,1
2012-07-03,514,2,1,9060,8,67
2012-07-03,514,3,1,1620,8,78
2012-07-03,514,4,1,2880,8,86
2012-07-03,515,1,1,3200,3,7
2012-07-03,515,2,1,7990,3,3
2012-07-03,515,3,1,5330,3,63
2012-07-03,515,4,1,1030,3,20
2012-07-03,515,5,1,4500,3,39
2012-07-03,515,6,1,4260,3,5
2012-07-03,515,7,1,3200,3,50
2012-07-03,515,8,1,1840,3,10
2012-07-03,515,9,1,2130,3,33
2012-07-03,515,10,1,1570,3,34
2012-07-03,515,11,1,3200,3,79
2012-07-03,515,12,1,3200,3,61
2012-07-03,515,13,1,5860,3,24
2012-07-03,515,14,216,3840,3,49
2012-07-03,515,15,8,4480,3,84
2012-07-03,515,16,1,3730,3,27
2012-07-03,515,17,1,3200,3,40
2012-07-03,515,18,1,1250,3,19
2012-07-03,515,19,1,4260,3,60
2012-07-03,515,20,1,9060,3,67
2012-07-03,515,21,1,3730,3,53
2012-07-03,515,22,27,12790,3,55
2012-07-03,515,23,8,1840,3,73
2012-07-03,515,24,1,6390,3,68
2012-07-03,515,25,1,2660,3,30
2012-07-03,515,26,8,2700,3,41
2012-07-03,515,27,1,2660,3,29
2012-07-04,516,1,1,2130,11,33
2012-07-05,517,1,1,815,10,93
2012-07-05,518,1,1,2880,10,86
2012-07-05,518,2,1,3200,10,50
2012-07-05,518,3,1,2240,10,31
2012-07-09,519,1,1,1250,13,19
2012-07-09,519,2,64,2770,13,76
2012-07-10,520,1,1,2660,22,30
2012-07-10,520,2,1,3200,22,7
2012-07-10,520,3,1,2240,22,9
2012-07-10,520,4,8,1840,22,32
2012-07-10,520,5,1,1750,22,46
2012-07-10,520,6,1,7990,22,3
2012-07-10,520,7,1,3730,22,27
2012-07-10,520,8,1,2660,22,29
2012-07-10,520,9,1,1250,22,19
2012-07-10,520,10,8,1030,22,36
2012-07-10,520,11,1,12250,22,81
2012-07-10,520,12,1,1410,22,18
2012-07-10,520,13,125,2660,22,8
2012-07-10,520,14,1,2240,22,15
2012-07-10,520,15,1,3200,22,13
2012-07-10,520,16,1,480,22,96
2012-07-10,520,17,1,1520,22,89
2012-07-10,520,18,125,4500,22,39
2012-07-10,520,19,1,815,22,21
2012-07-10,520,20,1,12790,22,1
2012-07-10,520,21,1,2130,22,77
2012-07-10,520,22,1,870,22,37
2012-07-10,520,23,1,1950,22,16
2012-07-10,520,24,1,1960,22,45
2012-07-10,520,25,1,3200,22,79
2012-07-10,520,26,1,3200,22,40
2012-07-10,520,27,1,1950,22,42
2012-07-10,521,1,27,12790,2,1
2012-07-10,521,2,1,3200,2,13
2012-07-10,521,3,1,7990,2,47
2012-07-10,521,4,1,4260,2,64
2012-07-10,521,5,1,415,2,97
2012-07-10,521,6,1,3730,2,27
2012-07-11,522,1,1,3200,24,13
2012-07-11,522,2,1,2770,24,76
2012-07-11,522,3,1,6390,24,58
2012-07-11,522,4,1,1840,24,73
2012-07-11,522,5,1,480,24,96
2012-07-11,522,6,1,3200,24,28
2012-07-11,522,7,64,2060,24,72
2012-07-11,522,8,1,4800,24,69
2012-07-11,522,9,1,980,24,92
2012-07-11,522,10,1,2880,24,86
2012-07-11,522,11,1,9060,24,67
2012-07-12,523,1,1,2660,10,80
2012-07-12,523,2,1,1950,10,16
2012-07-12,523,3,1,3200,10,28
2012-07-12,523,4,8,3200,10,40
2012-07-12,523,5,1,9060,10,56
2012-07-12,523,6,1,1080,10,91
2012-07-12,523,7,1,1350,10,90
2012-07-12,523,8,1000,815,10,93
2012-07-12,524,1,1,870,10,37
2012-07-12,524,2,1,4480,10,84
2012-07-12,524,3,1,3200,10,7
2012-07-12,524,4,1,6390,10,62
2012-07-12,524,5,1,3200,10,65
2012-07-12,524,6,1,2660,10,30
2012-07-12,524,7,1,1950,10,88
2012-07-12,524,8,1,3840,10,49
2012-07-12,524,9,1,1950,10,42
2012-07-12,524,10,1,2130,10,33
2012-07-13,525,1,1,5330,1,25
2012-07-13,526,1,1,2700,22,41
2012-07-13,527,1,8,2660,8,80
2012-07-13,527,2,8,12790,8,55
2012-07-13,527,3,216,415,8,97
2012-07-13,527,4,1,1620,8,78
2012-07-13,527,5,1,5330,8,83
2012-07-13,527,6,64,1680,8,17
2012-07-13,527,7,64,585,8,95
2012-07-16,528,1,1,4800,2,26
2012-07-16,528,2,1,2340,2,87
2012-07-16,528,3,1,3840,2,49
2012-07-16,528,4,1,2660,2,80
2012-07-16,528,5,27,9590,2,22
2012-07-16,528,6,1,585,2,95
2012-07-16,528,7,1,9060,2,56
2012-07-16,528,8,64,7990,2,47
2012-07-16,528,9,1,2130,2,77
2012-07-16,528,10,1,11190,2,66
2012-07-16,528,11,1,10660,2,2
2012-07-16,528,12,1,3200,2,65
2012-07-16,528,13,1,1620,2,78
2012-07-16,528,14,1,4260,2,12
2012-07-16,528,15,1,12250,2,81
2012-07-16,528,16,1,5330,2,25
2012-07-16,528,17,1,7460,2,82
2012-07-16,528,18,1,6070,2,48
2012-07-16,528,19,1,5970,2,52
2012-07-16,528,20,1,3730,2,74
2012-07-16,528,21,8,6390,2,62
2012-07-16,528,22,1,1350,2,90
2012-07-16,528,23,8,3200,2,54
2012-07-16,528,24,1,3730,2,53
2012-07-16,528,25,1,3940,2,6
2012-07-16,528,26,1,12790,2,55
2012-07-16,529,1,1,1840,27,10
2012-07-16,529,2,8,3200,27,54
2012-07-16,529,3,1,2130,27,75
2012-07-16,529,4,1,4260,27,5
2012-07-16,529,5,8,2240,27,31
2012-07-16,529,6,1,1030,27,36
2012-07-16,529,7,1,3200,27,65
2012-07-16,529,8,1,1620,27,78
2012-07-16,529,9,1,3200,27,40
2012-07-16,529,10,1,3840,27,49
2012-07-16,529,11,1,585,27,95
2012-07-16,529,12,1,1950,27,16
2012-07-16,529,13,8,3730,27,27
2012-07-16,529,14,1,7460,27,82
2012-07-16,530,1,1,2340,25,87
2012-07-17,531,1,1,2130,11,77
2012-07-17,531,2,8,2880,11,86
2012-07-17,531,3,1,870,11,37
2012-07-17,531,4,1,1410,11,18
2012-07-17,531,5,1,3200,11,61
2012-07-17,531,6,1,5330,11,25
2012-07-17,531,7,8,3200,11,40
2012-07-17,531,8,1,3200,11,50
2012-07-17,531,9,1,2060,11,72
2012-07-17,532,1,1,4260,7,64
2012-07-17,532,2,1,1680,7,17
2012-07-17,532,3,1,2450,7,44
2012-07-17,532,4,1,1030,7,36
2012-07-17,532,5,1,1960,7,45
2012-07-17,532,6,1,5330,7,4
2012-07-17,532,7,1,1250,7,19
2012-07-17,532,8,1,3200,7,50
2012-07-17,532,9,1,1950,7,42
2012-07-17,532,10,1,3200,7,7
2012-07-17,532,11,1,2660,7,14
2012-07-17,532,12,1,2880,7,70
2012-07-17,532,13,1,585,7,95
2012-07-17,532,14,1,2660,7,30
2012-07-17,532,15,1,3200,7,28
2012-07-17,532,16,1,480,7,96
2012-07-18,533,1,1,12250,9,81
2012-07-18,533,2,1,1570,9,34
2012-07-18,533,3,1,2240,9,15
2012-07-18,533,4,1,6390,9,58
2012-07-18,533,5,1,2060,9,72
2012-07-18,533,6,8,2660,9,80
2012-07-18,533,7,1,815,9,21
2012-07-18,533,8,1,3200,9,50
2012-07-18,533,9,1,2240,9,9
2012-07-18,533,10,1,5330,9,59
2012-07-18,533,11,8,3200,9,79
2012-07-18,533,12,1,2880,9,70
2012-07-18,533,13,8,4800,9,26
2012-07-18,533,14,1,3500,9,43
2012-07-18,534,1,1,3200,26,40
2012-07-18,534,2,1,1750,26,46
2012-07-18,534,3,1,815,26,93
2012-07-18,534,4,1,2340,26,71
2012-07-18,534,5,1,1840,26,10
2012-07-18,534,6,1,4800,26,26
2012-07-18,534,7,1,2660,26,14
2012-07-18,534,8,1,2240,26,15
2012-07-18,534,9,1,1950,26,16
2012-07-18,534,10,1,1840,26,73
2012-07-18,534,11,8,1250,26,19
2012-07-18,534,12,1,870,26,37
2012-07-18,534,13,1,1250,26,35
2012-07-18,534,14,1,7000,26,38
2012-07-18,534,15,1,3200,26,28
2012-07-18,534,16,8,2130,26,33
2012-07-18,535,1,1,2450,26,44
2012-07-18,536,1,1,980,10,92
2012-07-20,537,1,1,9590,25,22
2012-07-20,537,2,1,705,25,94
2012-07-20,537,3,1,2130,25,33
2012-07-24,538,1,1,1570,13,34
2012-07-24,538,2,1,9590,13,22
2012-07-24,538,3,1,585,13,95
2012-07-24,538,4,1,815,13,21
2012-07-24,538,5,1,2880,13,70
2012-07-24,538,6,1,1030,13,36
2012-07-24,539,1,1,3730,10,85
2012-07-24,539,2,27,870,10,37
2012-07-24,539,3,1,1840,10,32
2012-07-24,539,4,1,1250,10,35
2012-07-24,539,5,1,2130,10,75
2012-07-24,539,6,1,3200,10,13
2012-07-24,539,7,1,815,10,21
2012-07-24,539,8,8,5330,10,83
2012-07-24,539,9,1,2660,10,29
2012-07-24,539,10,1,2880,10,86
2012-07-24,539,11,1,2770,10,76
2012-07-24,539,12,1,4260,10,60
2012-07-24,539,13,1,2450,10,44
2012-07-24,539,14,8,3200,10,28
2012-07-24,539,15,1,1080,10,91
2012-07-24,539,16,1,1950,10,42
2012-07-24,539,17,1,1680,10,17
2012-07-24,539,18,1,1840,10,73
2012-07-25,540,1,8,585,10,95
2012-07-25,540,2,1,2700,10,41
2012-07-25,540,3,1,2660,10,14
2012-07-25,540,4,8,3200,10,65
2012-07-25,540,5,27,4800,10,26
2012-07-25,540,6,1,1350,10,90
2012-07-25,540,7,1,4260,10,64
2012-07-25,540,8,1,2880,10,70
2012-07-25,540,9,1,1840,10,32
2012-07-25,540,10,1,1840,10,10
2012-07-25,540,11,1,1520,10,89
2012-07-25,540,12,1,2340,10,87
2012-07-25,540,13,1,2770,10,76
2012-07-25,540,14,1,1620,10,78
2012-07-25,540,15,1,1680,10,17
2012-07-25,540,16,1,2240,10,9
2012-07-25,540,17,8,980,10,92
2012-07-26,541,1,1,5330,11,25
2012-07-26,541,2,1,1570,11,34
2012-07-26,541,3,1,3200,11,54
2012-07-26,541,4,1,1350,11,90
2012-07-26,541,5,1,1620,11,78
2012-07-26,541,6,1,2700,11,41
2012-07-26,541,7,8,1520,11,89
2012-07-26,541,8,1,11190,11,66
2012-07-26,541,9,1,2130,11,33
2012-07-26,542,1,1,4500,20,39
2012-07-26,542,2,343,2130,20,77
2012-07-26,542,3,1,3730,20,74
2012-07-26,542,4,1,2660,20,30
2012-07-26,542,5,1,1250,20,35
2012-07-26,542,6,1,2340,20,71
2012-07-26,542,7,1,415,20,97
2012-07-26,543,1,1,2130,26,75
2012-07-26,543,2,1,815,26,93
2012-07-26,543,3,1,7000,26,38
2012-07-26,543,4,1,2240,26,9
2012-07-26,543,5,1,5860,26,11
2012-07-26,543,6,1,2660,26,80
2012-07-26,543,7,1,2660,26,14
2012-07-26,543,8,1,2660,26,29
2012-07-26,544,1,1,1030,13,36
2012-07-26,544,2,1,1030,13,20
2012-07-26,544,3,1,1570,13,34
2012-07-26,544,4,8,2660,13,8
2012-07-26,544,5,1,10660,13,2
2012-07-26,544,6,1,2240,13,31
2012-07-26,544,7,8,6390,13,58
2012-07-26,544,8,1,3200,13,40
2012-07-26,544,9,1,3200,13,28
2012-07-26,544,10,1,2660,13,80
2012-07-26,544,11,1,2130,13,33
2012-07-26,544,12,1,1840,13,73
2012-07-26,544,13,1,2880,13,70
2012-07-26,544,14,1,1350,13,90
2012-07-26,544,15,1,2660,13,29
2012-07-26,544,16,1,2130,13,75
2012-07-26,544,17,8,815,13,21
2012-07-26,544,18,1,2660,13,14
2012-07-26,544,19,1,1750,13,46
2012-07-27,545,1,1,9060,8,67
2012-07-27,545,2,1,1030,8,36
2012-07-27,545,3,8,11190,8,66
2012-07-27,545,4,1,2880,8,70
2012-07-27,545,5,1,480,8,96
2012-07-27,545,6,1,2240,8,31
2012-07-27,545,7,1,1950,8,88
2012-07-27,545,8,1,7460,8,57
2012-07-27,545,9,1,3200,8,61
2012-07-27,545,10,1,3200,8,7
2012-07-27,545,11,1,3200,8,54
2012-07-27,545,12,1,3200,8,40
2012-07-27,545,13,1,2660,8,14
2012-07-27,545,14,1,6390,8,62
2012-07-27,545,15,1,3840,8,49
2012-07-27,545,16,1,2660,8,30
2012-07-27,545,17,1,5330,8,59
2012-07-27,546,1,729,1250,29,35
2012-07-27,546,2,343,2660,29,29
2012-07-27,546,3,1,2240,29,15
2012-07-27,546,4,1,3200,29,7
2012-07-27,546,5,1,2340,29,71
2012-07-27,546,6,1,2130,29,33
2012-07-27,546,7,1,1840,29,32
2012-07-27,546,8,1,1410,29,18
2012-07-27,546,9,1,1570,29,34
2012-07-27,546,10,1,9590,29,22
2012-07-27,546,11,1,1840,29,10
2012-07-27,546,12,64,3200,29,65
2012-07-27,546,13,125,3940,29,6
2012-07-27,546,14,1,3500,29,43
2012-07-27,546,15,1,2660,29,8
2012-07-27,546,16,27,415,29,97
2012-07-27,546,17,1,2240,29,9
2012-07-31,547,1,1,5330,22,25
2012-07-31,547,2,8,870,22,37
2012-08-01,548,1,1,2700,18,41
2012-08-01,548,2,8,2660,18,8
2012-08-01,548,3,1,815,18,21
2012-08-01,548,4,1,2660,18,29
2012-08-01,548,5,1,2240,18,9
2012-08-02,549,1,1,3200,10,65
2012-08-02,549,2,1,1250,10,19
2012-08-02,549,3,1,2340,10,71
2012-08-02,549,4,1,3730,10,74
2012-08-02,549,5,1,3840,10,49
2012-08-02,549,6,1,415,10,97
2012-08-02,549,7,1,1080,10,91
2012-08-02,549,8,1,2340,10,87
2012-08-02,549,9,1,870,10,37
2012-08-02,549,10,1,3200,10,54
2012-08-02,549,11,1,6390,10,68
2012-08-02,550,1,1,2660,8,29
